Type,Air_temperature_K_,Process_temperature_K_,Rotational_speed_rpm_,Torque_Nm_,Tool_wear_min_,temperature_difference,Mechanical_Power_W_,Actual,Predicted
0.16837256,-0.15564789,0.58725697,4.018302,0.27770278,-0.6853155,4.2800016,-2.4236932,1,1
0.13077118,-1.0667621,0.030361345,-3.7445529,-0.9606788,-0.43841293,-0.85784596,-1.0127934,0,0
0.14559646,-0.28512233,-0.16884081,2.2130816,-0.008164351,-1.9131358,-2.0067198,-2.831915,0,0
0.22760879,-0.41601834,-0.3279675,-1.7220614,-0.5509095,-0.048531543,-1.435837,-1.050174,0,0
-1.652741,0.16389981,-1.4310576,0.22346687,-0.66778773,-1.796544,-1.6194606,-0.9534095,0,0
0.13654843,0.15828682,0.16311821,5.1034026,0.19455683,-1.5940559,2.8050687,-1.4415115,1,1
0.20355794,-0.5473743,-0.14129135,-0.01780335,0.030186014,1.2010059,-1.8123393,-3.4158058,0,0
0.11904757,-0.19862618,-0.9993025,-1.49879,-0.39843044,-1.8016876,-3.5065646,-3.8048496,0,0
0.13588713,0.0069063106,-0.57228667,-1.586547,-0.11635621,-2.758317,-0.2503035,-1.4784704,0,0
-1.3195602,0.07010364,-1.0219309,-1.2609904,-0.61221606,-1.8492583,-1.5425699,-2.5588624,0,0
0.22548956,-0.27891347,-0.9427518,-1.4077809,-0.86580265,0.044329867,-1.4210627,-1.0822349,0,0
0.35305795,-1.0953875,-1.1769881,1.995615,-0.52637506,-4.2154646,-1.0337166,-1.7754694,0,0
-1.3404831,-0.492808,-0.7366487,-2.274329,-0.24676582,-1.8985384,-0.549898,-3.0123281,0,0
0.16595535,0.29498684,-1.1185167,-2.4092574,-0.3748809,-3.3392084,-0.4989431,-0.21513347,0,0
0.2716399,0.21545626,-0.31265414,-1.9315375,-0.5497208,-1.4691714,-0.32985693,-3.2306657,0,0
-0.21273395,0.1367074,-1.7182243,3.54958,-0.5962983,-1.7413212,0.2095553,-0.7292183,1,0
-1.6109935,-0.3427623,-0.36833414,0.029912489,-0.6129933,-3.1188233,-1.0814646,-2.0023112,0,0
-1.401286,-0.6330686,-0.7236925,1.2059469,1.3674738,-1.9440892,-2.9856079,8.041889,1,1
0.29032716,-0.99155235,-0.27280828,-2.6388876,-0.33903095,-2.521693,-1.2310678,-1.4636539,0,0
-2.0931993,-0.26724795,-1.3277241,-1.1503516,-0.15244867,-2.242946,-0.37233356,-2.9107242,0,0
0.29635817,0.61786854,-0.99125475,-1.1316129,-1.5011221,4.5492687,-0.69942725,-2.0749893,0,0
0.12868436,-0.09075083,-0.8895122,-1.3560157,-0.10468456,-2.624002,-0.095728315,-0.8013918,0,0
0.11966616,-0.36045244,-0.6796841,-1.676287,-0.22743067,-1.1555707,-4.0443997,-2.9158828,0,0
0.093021914,-0.97603875,-0.20907132,-3.672129,-0.80726177,-0.48865354,-0.94873863,-1.5961024,0,0
-1.8516434,0.10883437,-0.4668604,-1.2245343,-0.44954097,-2.728584,-1.0657283,-1.0868375,0,0
0.13598153,-0.5121234,0.33777708,-0.9965681,-0.5289381,-1.8858722,-1.7954024,-1.9735229,0,0
-2.189924,-0.30350456,-0.31870928,-1.9876711,-0.5105452,-3.2635884,-1.2394402,-0.29770204,0,0
0.13674657,0.101747625,-0.68618906,-1.7115659,-0.8784957,-2.496158,0.026118932,-0.8016729,0,0
0.09582926,-0.0020155907,-0.8487737,-1.4911798,-0.48875725,-3.0437834,-3.114023,-0.9933652,0,0
-2.0197735,-0.9412233,-1.3131915,-1.8263129,-1.0155126,-2.4278927,-0.89932865,-1.3352926,0,0
-2.4461486,-0.3171106,-1.2488972,-0.38365734,-0.97194785,4.604474,-0.7603172,0.25994527,0,0
0.00057931617,-0.39902407,-0.85240847,-1.8120809,-0.94129956,-2.8063457,-3.4854379,-1.5080154,0,0
0.34382498,-0.2715577,0.13139945,-2.1868353,-0.39143196,-1.8318669,-1.5486466,-1.5829065,0,0
0.18313663,-0.05808168,-0.36038297,-2.260854,0.009768374,-2.049484,-1.2600278,-2.7762392,0,0
0.16340594,-0.3744206,-0.26214385,-1.5575868,-0.35082394,-2.4435318,-1.2040888,-1.2185833,0,0
0.461512,-0.366012,-0.84125715,-1.6099122,-0.9227974,-2.90786,-1.7412646,-1.4975526,0,0
0.124627575,-0.38122234,0.7204956,0.7146511,0.5779863,-2.1958792,-0.5286172,-1.3470452,0,0
0.14266667,-0.2906354,0.4229966,1.897303,0.21242379,-2.69905,-2.22141,-2.0564792,0,0
0.25127333,-0.24910173,-0.64732105,-2.4677901,0.26044896,-0.32335877,-0.7186555,-2.9649951,0,0
-1.806389,1.108273,-0.3932598,2.495193,0.26255685,1.2361777,1.8552018,-1.00353,1,1
0.37306336,-0.36741623,-0.58023745,2.3982031,-0.45443088,-0.71685547,-0.5058576,-1.0875473,0,0
0.060876977,-0.2974199,0.16159964,0.868701,-0.41787887,-3.2442462,-3.8622248,-1.8051795,0,0
-2.5490468,-0.0692167,-0.42675474,-0.7451379,-0.27881715,-0.5455803,-1.1375833,-2.9994545,0,0
0.18126103,0.06175716,0.07459727,-3.5426502,-0.29720217,-0.47313422,-0.022608664,-2.9043157,0,0
-1.9962136,-0.29317924,-0.7839128,-1.4309738,-0.3292258,-1.3593062,-1.5197347,-1.3311117,0,0
0.13667734,-0.6750794,-0.61942065,-2.0163383,-0.7318005,-2.4184568,-2.2412038,-0.28829587,0,0
0.36047754,0.10016614,0.43063447,-1.9660364,-0.494848,-2.1268501,-3.960683,-1.3681287,0,0
-1.5478283,-0.62406164,-0.28248078,-1.8359295,-0.57377505,-3.5685222,-1.2206957,-1.0822716,0,0
0.07333277,-0.22252116,-1.4753295,-1.6600845,0.16562091,-2.1733527,-1.4838585,-3.1158268,0,0
0.14929795,0.17662635,-1.138205,-1.9473685,-0.80705196,-2.2832568,-0.973831,-1.7416884,0,0
0.112441495,-0.61817217,-0.5507108,-0.9131228,-0.54131234,-1.5872782,-1.7404543,-2.7913504,0,0
-1.3221823,0.058159005,-1.0143077,-1.2646586,-0.638267,-1.8641984,-1.5217471,-2.5179477,0,0
0.09807584,-0.21725444,-1.1358037,-1.0527226,-0.3438193,-2.972353,-1.8833437,-2.6070573,0,0
0.24494594,0.118457586,0.2538844,-1.8941369,0.22251059,-2.660294,-1.6425307,-2.2873623,0,0
-1.4298592,-0.6545345,-0.61712676,-1.8329067,-0.63839614,-1.8305607,-0.71655405,-2.472385,0,0
0.099950776,-0.20831142,-0.68364,-1.5556307,-0.108618364,-2.3388479,-3.4992201,-2.9824083,0,0
0.15563008,-0.28682435,-0.84847623,-2.0403922,0.20079942,-1.6373843,-0.97936106,-1.2983006,0,0
0.20445064,0.19473068,-0.40754947,-1.8291707,-1.178451,-1.7634717,-1.92601,-1.60205,0,0
0.13265942,0.13220482,-0.4609871,-1.6852133,-0.78933746,-2.9425778,-1.4143482,-1.1236129,0,0
-2.2734962,-0.08867189,0.16416991,-1.0468835,-0.07765401,-1.9836247,-1.8722907,-1.6793588,0,0
-0.0027955659,0.10769798,-0.5626268,-1.8652728,-0.75051665,-3.4868014,-2.8641226,-1.7904862,0,0
0.10151451,-0.5496101,0.60409164,-2.5770319,-0.66829,-2.5190296,-0.07438664,-1.7767695,0,0
0.26917163,-0.15304422,0.20356846,2.4576333,0.6657321,-2.8727899,-1.1592628,-0.4062767,0,0
-2.8056383,-0.12161127,-0.06520693,0.48215443,0.23645148,3.2553792,-2.6414013,-2.848804,1,0
-0.0038018385,-0.34859976,-0.79548335,-1.7564641,-0.5399228,-2.9715462,-3.7096648,-1.0741401,0,0
-2.7042646,-0.45275182,0.09123701,1.2426556,1.2122827,-2.9623964,-1.3980304,-1.1148143,0,0
0.11810928,-0.8961546,-1.0404633,-1.3381039,-1.0680218,-1.5673015,-0.3393469,-1.0852447,0,0
-1.8987634,-0.54116833,-0.1829437,-1.0504378,-0.36338773,-1.911863,-0.5613088,-0.3131557,0,0
0.10580565,0.51601875,0.27418023,-2.602164,-0.3822519,-3.491575,-1.5886619,-1.0550007,0,0
-1.8260711,-1.0417926,-0.9549815,-1.6471986,-0.69760567,-4.139041,-0.8231924,-0.29346034,0,0
0.14644559,0.10602275,-0.24628681,-2.1900237,-0.27243766,-2.5893776,-0.25830272,-0.7940725,0,0
0.36010006,-0.38361064,-0.6282906,-1.5432321,-0.2789372,-2.2566862,-0.12780842,-0.82990605,0,0
0.15292548,-0.8250789,-1.1500192,-2.652833,-0.6159452,-2.750357,-1.3883247,-0.5612468,0,0
-0.0064755585,-0.26363158,-0.77466667,-2.0169036,-1.0614566,-2.9668674,-0.8513964,-1.3248022,0,0
-0.009600676,-0.21995527,-0.11729474,-1.8598657,-1.0895344,-3.8554955,-1.5586319,-1.67936,0,0
0.4957977,-0.32691127,0.011388283,0.23038483,-0.031468578,-2.152752,-1.9279176,-2.7182713,0,0
0.12099655,-0.09561732,-0.35982853,-1.6431524,-0.46024245,-3.7979007,-0.6595083,-1.3481575,0,0
0.12416539,-0.62424356,-0.44127434,1.9036192,0.71545404,2.5717437,-0.3587774,0.46131825,0,1
0.31296593,0.31779954,0.32620677,0.3578307,-0.4888783,3.2377417,-2.5335283,-2.6082506,0,0
0.20781621,-0.6229786,-0.69004124,-1.8585057,-0.4584484,0.12311119,-0.9390352,-1.0141389,0,0
0.09953089,-1.2307794,-1.272205,-2.0362883,-0.48101497,-0.64050084,-0.890932,-1.2773633,0,0
-1.4170719,0.22681074,0.5179838,-1.0831299,-0.55043185,-1.9045976,-3.101446,-1.502279,0,0
-0.07265622,-0.50286335,-0.58148795,-1.4679326,-0.38832378,-3.918989,-2.0301096,-1.4952663,0,0
0.059496947,0.04505974,-0.14289546,-1.3100814,-0.18897563,-3.2814965,-0.97024906,-2.3181689,0,0
0.10743609,-0.43866226,-1.3308485,-1.3133065,-0.42517138,-2.7001762,-1.4764558,-3.3125255,0,0
0.15747754,0.090213895,-1.1295354,-2.771641,-0.5359341,-3.3048959,-1.4170158,-0.3682496,0,0
0.13781194,-0.5451051,0.0364717,-2.032312,-0.60407823,-3.111735,-3.4208841,-0.4864839,0,0
0.15826926,0.060329437,-0.3607177,-1.5959958,-0.09280466,-3.0382469,-1.8090005,-1.4104916,0,0
0.4292656,-0.36741173,0.23950085,-2.313671,-0.044075444,-3.2020705,-1.0941502,-1.7440536,0,0
0.5975789,0.0761261,-0.1849913,1.443998,-0.1533399,-3.0586288,-0.55869085,-1.8077456,0,0
0.14484248,-0.3719456,-0.17808434,-1.833069,-0.4371784,-2.5945127,-1.644279,-1.6532217,0,0
-1.1672752,-0.2561204,0.555537,-1.5033923,-0.4384064,-3.3517125,-0.83261365,-1.0561811,0,0
-1.8871634,-0.10827769,-0.92368114,-0.5273537,-0.26901212,-1.8280559,-2.0379922,-2.9031343,0,0
0.18705994,-0.1378132,-0.21126519,-0.49340603,-0.415226,4.6287036,-1.4782043,-1.0650318,0,1
0.30841124,0.72429216,-0.88084024,-2.6276057,-0.26388422,-0.78322786,-1.0531728,-0.59791964,0,0
0.11408891,0.07148345,-1.0748546,-0.07226809,-0.22813216,-2.2666836,-1.9834034,-2.5554583,0,0
0.10812595,0.07992287,0.35757113,-2.2534945,-0.35386866,-4.378342,-1.0194682,-0.9830207,0,0
-1.7765805,0.17758639,-0.9634835,-0.6481074,-0.011276721,-0.75928074,-0.8424186,-0.79462445,0,0
0.4222419,-0.21831018,-0.91125125,2.4439867,0.79464394,2.39519,-0.8665126,0.46178886,1,1
0.15499048,-0.115582794,-0.09066556,-1.3424978,0.02552413,-2.4687803,-1.6686996,-1.0342654,0,0
0.20071247,0.043768644,0.12151855,-1.7605644,-0.64304435,-2.3976686,-2.6574786,0.35546345,0,0
0.12832242,-0.07219258,0.26934168,-1.7831928,-0.8761909,-3.2844362,-2.271708,-1.3289036,0,0
0.016229969,-0.7534452,-0.67529595,-1.4665966,-1.2603109,-3.0393887,-2.1817124,-1.5159403,0,0
-2.6662486,-0.7672195,-0.63246274,-0.4363934,-0.3433764,0.907194,-1.4875481,-0.5135513,0,0
0.11501284,-0.81648844,-0.37579632,-2.3773458,-0.60457146,-1.5279722,-1.1316382,-1.1205286,0,0
-0.18291046,0.01291157,-0.09518371,1.020859,-0.087699264,-2.6710725,-4.184169,-1.4891993,0,0
-0.028589517,-0.20045745,0.16238272,-2.3584862,0.19083981,-1.6975045,-0.87732947,-1.1918371,0,0
0.15422793,-0.18931907,-1.2156001,-0.026454454,-0.22780874,-2.936262,-1.1713641,-1.158485,0,0
0.21071762,0.2253286,-0.12479283,-2.435751,-0.29407465,-1.5227027,-0.8816194,-3.1770463,0,0
0.25960842,-0.6784189,-0.023306847,-0.98834777,-0.36208504,-0.16581775,-1.0741102,-0.6144668,0,0
0.16515617,0.34466898,-0.563949,-1.2097385,-0.22117774,-1.9248829,-3.312477,-0.00397357,0,0
0.38619792,-0.5073779,-0.12801129,-2.268932,-0.55601484,-2.8872778,-1.5220529,-1.5499414,0,0
0.18277638,-0.95308876,-0.7800784,-1.6937734,-0.4572405,-3.3986304,-0.669722,-0.16526984,0,0
-1.5490612,-1.1864722,-0.68298674,-1.0835675,0.051241074,-0.42918,-1.1214805,-0.22904482,0,0
-2.0587926,-0.2161061,-0.06645746,-0.94741833,-0.19515382,-0.88333225,-1.7245536,-2.0627565,0,0
-1.8443576,-0.33547378,-0.112552755,-1.7866622,-0.5884547,-1.5173124,-0.83301324,-1.2860264,0,0
0.26296097,-0.08703655,-0.0951459,-1.3767354,-1.304217,2.6205313,-0.8483097,-2.5096402,0,0
0.3485474,-0.08120023,-0.8947158,0.016042981,0.8114089,5.9907904,0.42909977,0.14642645,1,1
0.17700456,-0.17356129,-0.046457157,-2.178626,-0.22707263,-3.1280053,-0.76586735,-2.2245026,0,0
-1.8040682,-0.7943319,-0.873926,0.43214494,-0.3772585,-1.9157075,-2.0219016,-2.8341067,0,0
0.09457688,0.08715257,0.10983526,-1.3122684,-0.54523,-2.744462,-3.577078,-2.378969,0,0
0.020078253,-0.18731853,-0.64653486,-1.3436948,-0.06636543,-2.758637,-0.6335175,-1.1191642,0,0
0.15511641,-0.7056981,-0.13580847,-2.4174464,-0.5694006,-2.245101,-0.6561125,-1.4136013,0,0
0.31508416,-0.43764073,-0.09765033,2.22512,-0.03396114,3.5630517,-1.1574593,-0.914248,0,1
0.11293112,0.78310215,-0.25736788,2.120623,0.00948648,-2.7584023,-1.6310267,-1.7243227,0,0
0.51746964,-0.25577182,-0.76318395,-1.800868,-0.49607036,-2.1530554,-1.0018507,-1.0415164,0,0
-1.011574,-0.4404768,0.19441953,-3.209355,-0.93614495,-1.6476161,-0.14307436,-1.3379672,0,0
-1.0246933,-0.47996438,-0.26286945,-1.1622181,0.015610983,-3.508752,-1.2664878,-1.488394,0,0
-1.298872,0.11203757,0.09540933,-1.78574,-0.7406629,-3.2582219,-2.667045,-1.7039906,0,0
0.2745754,-0.5230241,-2.090523,-0.4631394,-0.18166113,1.9648855,-0.52965987,-2.480507,0,0
-1.9675964,-0.6289253,-0.39432764,-0.92685306,-0.44990245,-0.7943979,-1.4836287,-1.6891592,0,0
0.0365048,-0.1415524,-0.012904136,-2.4754221,-0.5898428,-4.1722136,-2.221398,-1.4314852,0,0
0.26359215,-0.36546993,0.33367354,0.9566341,-0.046929844,-2.7084723,-4.151127,-2.115264,0,0
0.19960316,-0.98605436,-2.1306982,-0.043323774,-0.4638887,-1.9691398,-0.5477384,-3.2572143,0,0
0.11872127,-0.39704725,-0.08028106,-1.7507926,-0.521433,-1.3811865,-4.2602935,-0.8891712,0,0
-1.4402328,-0.5589311,0.15378433,2.2839837,0.00047838246,-3.3535826,-3.6466813,-1.6121119,0,0
0.17360787,-1.0310347,-1.1091903,-1.3114709,-0.50541186,-3.0598888,-0.8936113,-0.20783217,0,0
0.21555598,-0.0937545,-0.4965254,-0.57909065,-0.9220069,2.8103611,-2.084436,-4.1316576,0,0
-3.092389,0.23181595,-1.1356456,-1.6233269,-0.5160633,1.8573365,-0.5915858,-2.7453425,0,0
0.059092097,-0.72341764,-0.13057913,-1.6154015,-0.32840332,-2.9132078,-1.5293497,-1.1675847,0,0
0.1476566,-0.41644976,-0.8402513,-1.7192065,-0.7487981,-0.82177556,-1.2819865,-1.4140086,0,0
0.13453513,-1.1831999,-1.4197431,-1.7310941,-0.6191925,-0.83522564,-0.99154204,-1.1965936,0,0
0.25768417,0.40950668,-0.025460307,-1.4629534,-0.22956455,0.31553766,-1.5040815,-1.1030983,0,0
-2.2306807,0.0015643854,-1.2653034,-1.7302469,-0.06784639,-1.5686249,-1.685532,-2.0443628,0,0
-2.835016,-1.35311,-1.3479916,1.2516416,-0.40043646,-3.3051136,-1.8532643,-1.445283,0,0
-2.742395,-0.3108541,-0.5100826,1.1029155,-0.06731621,-2.6738856,-1.6138489,-3.5854452,0,0
0.01286572,-0.26484036,-0.50684977,0.4240331,0.49592596,-3.0660095,-1.1364849,-1.4339457,0,0
0.26597348,1.4824744,0.085296154,-1.8160838,-0.09354251,3.4246893,-1.5601119,-0.9027441,0,1
0.14361435,-0.33120108,-0.26898873,-2.7139792,-0.8169876,-2.6231003,-0.78728205,-1.2542574,0,0
0.5241911,-0.64552075,-1.2218112,1.8670954,-0.98534876,-3.3019207,-4.194073,-3.2335067,0,0
0.12874216,-0.44474497,-0.120732084,-1.4882258,-0.7518342,-3.1596742,-2.067089,-0.8177012,0,0
0.29763085,0.03651472,-0.89520395,0.97868985,-0.039550174,-3.515892,-0.55923325,-2.1800344,0,0
0.2489886,-0.66916376,-0.3996998,-1.9004557,-0.42460456,0.02798555,-1.2308843,-3.0837522,0,0
0.17600076,0.043755017,-1.8271556,2.3946977,0.54994106,-3.0810227,-2.5011168,-0.40399346,0,0
0.12732556,0.0543998,-0.33572614,-1.7051226,-0.46703592,-1.5558056,-3.8971922,-1.5035077,0,0
-2.3393204,-0.2121253,-0.025205897,0.14069438,0.11839025,-0.40407813,0.06466845,-1.59442,0,0
0.1974483,-0.42912734,-0.29959196,-0.9984945,-0.4238267,0.2203857,-0.69765425,0.8843426,0,0
0.16563918,-0.47401622,-0.16466732,-1.6774875,-0.39230663,-1.4131869,-2.6122842,0.43936333,1,0
0.27900758,-1.0415583,-1.1929724,2.7835534,-0.26002023,-3.2217467,-2.0449932,-0.94997305,0,0
0.025658373,-0.66627604,-0.8695345,-2.252425,-1.0932505,-2.535559,-3.5002236,-1.3618604,0,0
-1.6064713,-0.4525973,-0.8676056,-0.70106995,-0.3094611,-1.3308808,-0.6004711,-1.5380054,0,0
0.013858687,0.19655542,-0.15077387,-1.7449701,-0.43046865,0.7115473,-2.5313442,-1.105043,0,0
-2.1266823,-1.0202268,-1.7383987,-0.10869774,-0.049960457,-0.92345786,-1.954278,-3.6853287,0,0
-2.1877851,-0.860276,-1.2480049,0.19309488,-0.21255974,-3.1021185,-1.1058745,-3.2200394,0,0
0.20040111,0.21483104,-0.418283,-2.295141,-0.26806843,-1.4552615,-0.62518144,-2.0815988,0,0
0.059133187,-0.8077677,-0.9371025,-1.7942045,-0.43822572,-2.979105,-1.3611115,-1.7205404,0,0
0.1242892,-0.49357742,0.21745254,-0.6046903,-0.32311484,-1.7755065,-3.7349448,-1.1747886,0,0
0.06671125,-1.0104439,-0.7022736,-1.476338,-0.13979545,0.4412252,-0.085892476,-1.0137038,0,0
0.13051195,-0.1951777,-1.4264855,-2.1847374,-0.936944,-2.8120494,0.23548211,-1.1561689,0,0
0.17055693,-0.26506102,-0.5759032,-1.2660748,-0.2556591,-1.5802958,-0.7482189,-0.6799645,0,0
-0.01761102,-0.23918717,-0.66865623,-1.322198,-0.65066975,-3.2655854,-2.1011071,-1.6521914,0,0
0.22399585,-0.45351,-0.17902559,-2.228475,-0.2840979,-0.59530896,0.59986955,-0.79209995,0,0
0.12662356,-0.37814552,-1.353214,-1.7476025,-0.23043391,-0.785512,-0.46855655,-1.1455258,0,0
0.7115143,-0.7402225,-1.1746293,-2.056524,-1.3073448,-2.679976,-0.4504731,-1.0080069,0,0
0.16390768,-0.69145906,-1.0601021,-2.248839,-0.750157,-3.214756,-1.1369889,-0.30914405,0,0
0.1642484,-0.77740955,-0.44384596,-1.8041655,-0.026600562,-2.5161722,-0.42698842,-1.0820253,0,0
0.07044452,-0.30211484,-1.0220287,-2.1369905,-1.1871012,-2.6998894,-1.8691672,-1.5719223,0,0
0.13718194,0.30999103,0.0069731707,-2.4179955,-0.32807878,-2.8842335,-0.40875977,-0.30335692,0,0
0.214284,-0.40783158,-0.86708546,2.1642663,-0.5335828,-4.015017,-1.1231332,-1.2906651,0,0
0.22124946,0.28208765,0.0838224,-1.1995723,-0.18371363,-1.2749519,-0.4722343,-2.106216,0,0
-2.2896965,-0.08546933,-0.66937625,-1.4737513,-0.005061799,-2.5750334,-1.4311837,-1.3673612,0,0
0.25210232,-0.6638153,-0.32416168,-2.279929,-0.35906166,2.504832,-0.7609195,-0.8238001,0,0
0.06850822,-0.18905112,-0.8118855,-1.7176739,-0.40684906,-2.857491,-1.3914078,-1.5808611,0,0
-1.4484525,0.23928297,-1.0576527,-2.1834576,-0.521305,-2.2870154,-0.5609664,-1.0485263,0,0
0.12220276,-0.11840707,0.07003343,-1.6684879,-0.32876453,-3.7748954,-1.181577,-1.3184717,0,0
0.083081774,-0.72355604,0.4000049,2.105119,-0.30456033,-5.377463,-3.4826026,-1.0006431,0,0
0.15192261,-0.23663615,-1.2675766,-1.2232237,-0.3154604,-3.4524794,-1.6267577,-2.1519163,0,0
0.14149955,-1.1027403,-0.58072925,-2.5623522,-0.4405117,-2.0150986,-0.456028,-1.1342119,0,0
0.07060747,-0.5760062,-1.8100634,-1.5813842,-0.35986823,-3.1314127,-0.31407076,-2.284446,0,0
-1.6716278,-0.25416946,-0.6431192,-3.080894,-1.0429299,-0.8230165,-0.09459003,-2.3221426,0,0
0.37538272,-0.052019943,-1.588979,-2.2953632,-0.6017189,2.990895,-2.064122,-3.6669304,0,0
0.26578322,-0.03863772,-0.37680542,-1.9519541,-0.20846029,-0.98949605,-0.44022787,-2.622623,0,0
0.28516996,0.06476261,-0.11207977,1.2301582,-0.26091883,-2.1678457,-1.9118876,-2.5801344,0,0
0.16644187,-0.35452405,-0.13601278,-2.4688478,-0.44988817,-2.414367,0.74397296,-0.29847783,0,0
-3.631948,-1.1414737,-1.3030258,1.4283537,-0.7121241,0.06428045,-1.0880743,-2.9105754,0,0
0.21796606,0.07148114,-0.76215434,-1.3606864,-0.30189848,-0.82781917,-0.015487533,-2.9962692,0,0
0.58507437,0.007099814,-0.1635153,-1.7399713,-0.6620667,-2.5695066,-2.3359332,-1.4249074,0,0
0.06640092,-0.38896555,-0.31768614,1.4658247,0.018410975,-2.467238,-2.6866245,-3.8958921,0,0
0.085131966,0.14906609,-0.777596,0.2939404,-0.50011057,-2.0666463,-3.3831718,-2.9207277,0,0
0.15001954,-0.8051246,-1.3305568,-2.5089607,-0.7697874,-1.9406,-0.11136674,-1.3461891,0,0
0.294668,0.8341499,-0.31852835,-2.2886453,-0.37746385,0.60248524,-0.28007716,-1.3021749,0,0
0.3625521,0.1244394,-0.49797997,-0.5897476,0.28385276,4.7414117,-0.39095268,-2.0924766,0,1
0.16047713,-0.787149,-1.2801195,-2.3593123,-0.69893175,-1.6639867,-0.28431886,-1.6214577,0,0
-1.6160957,-0.95607233,-0.14702672,-1.6914424,-0.5347279,-2.0144591,-1.3321837,-0.5563348,0,0
-2.1832378,-0.40221006,-0.30725938,-1.0832261,-0.32347298,-2.87039,-1.2867597,-0.87648016,0,0
-2.1978493,-0.17221376,-0.6459538,-1.6809275,-0.3330117,-2.1995504,-2.0104847,-3.1283944,0,0
-0.032496464,-0.35058668,-1.6291451,-1.2110479,0.32705992,-3.7573917,-1.0617644,-2.4602568,0,0
-1.6141797,-1.0265131,-0.5962557,-1.16939,-0.59145916,-0.65071917,-1.7268668,-0.8164796,0,0
0.17465183,-0.86348754,-0.5870775,-1.728193,-0.31401694,-1.7717246,-2.0074959,0.9439044,0,0
0.15965106,-0.32081702,-1.3802768,-1.1326482,0.053946823,-2.3494687,-1.7967069,-2.1277726,0,0
0.5042661,-0.5973211,0.19240907,0.06583452,-0.5028223,-3.1549573,-1.621339,-2.544564,0,0
-1.1328473,-0.2582534,-0.44359407,-2.5080857,-0.5092922,3.5581098,-0.97367334,-0.5185243,0,0
-1.4153298,-0.349006,-0.20102477,-1.1963713,-0.692615,-3.6250696,-1.9408953,-1.95771,0,0
-1.8796948,-0.3142647,-0.24691498,-0.5755522,-0.41111556,-1.50895,-0.9006888,-2.3968644,0,0
-1.6827946,-0.59930986,0.48973158,-2.13887,-0.5698334,-2.3891842,-1.7877415,-1.9381164,0,0
0.2129525,0.18935348,-1.2211775,-1.6783675,-0.13575721,-1.9337881,-1.0557468,-3.2769058,0,0
-1.5591124,-1.1286575,-0.30509338,-1.538039,-0.72246724,-2.1455753,-1.7400534,-1.232677,0,0
-2.300305,-0.54234296,-0.785564,-0.27705014,-0.48250848,-2.5985832,-1.4589072,-1.5030586,0,0
0.22915217,-0.32660645,-0.36738086,0.31707293,-0.010792388,-1.3637558,0.24918185,-1.1805412,0,0
0.07343453,-0.33878383,-0.4742908,-1.672735,0.025037862,-3.6441965,-1.3667451,-2.135293,0,0
0.19536933,-0.49271494,-0.3721957,-1.8837107,-0.25982574,-1.9883637,-0.8558741,-0.8119136,0,0
-3.8807771,-0.87889105,-1.5574664,-0.11105807,-0.2760414,1.0897639,-0.7189166,-2.7776184,0,0
0.3764304,0.5112704,-0.9669797,-1.568652,0.5898419,2.7692473,-0.66823876,1.6615658,0,1
-1.8139017,-0.4463866,-0.80015767,-0.05658125,-0.4691234,-1.5073242,-1.6956766,-1.4292808,0,0
0.29300547,-0.38579798,-0.15281752,1.866149,-0.40013343,-2.445694,-1.2791587,-2.9697459,0,0
0.726771,-0.3278029,-0.12024255,-1.8330762,-0.9666393,-2.4953413,-1.2466441,-1.2006432,0,0
0.18609066,0.03328091,-0.4977587,-2.0260303,-0.39565456,-1.721747,-2.8520672,-0.2542206,0,0
0.12788676,-0.1056328,-0.7650436,-0.78972703,-0.31259334,-3.5244906,-1.4447052,-2.8807776,0,0
0.13561647,-0.3041078,0.78651094,1.2056489,0.085609145,-3.6417818,-1.9837768,-1.440489,0,0
0.22548163,-1.1121705,-2.3146951,0.64627296,-0.46132496,-3.5225644,-0.22652681,-2.1945026,0,0
0.26361302,-0.14084443,0.003534196,2.49067,-0.06651361,-2.0493834,-1.5325136,-2.3015876,0,0
0.32271597,-0.3532253,-0.3155677,-0.3794534,-0.50404495,-3.9272716,-2.306934,-2.0132766,0,0
0.03269154,-0.32481337,0.48471558,1.6660213,0.31737936,-2.0432165,-1.9832695,-1.25559,0,0
0.20366842,1.0092889,0.05242974,-2.4997199,0.016284902,-1.8434324,-0.36410853,-1.6647736,0,0
0.12207901,-0.8189059,0.3460145,-2.9974234,-0.64966387,-2.8000164,0.24299109,-1.656252,0,0
-2.4038918,-1.3569098,-1.6024786,1.8235532,-0.40711486,-1.7878551,-1.7898155,-3.0768974,0,0
-2.6190166,-0.8025455,-1.4172158,1.7482004,-0.1354109,-2.066645,-0.9447962,-3.0260925,0,0
0.10122751,-0.7939033,-1.2359693,-2.2826622,-0.45080528,-2.4037776,-1.7288386,-1.1239611,0,0
0.02879938,-0.15802978,-0.6172223,-0.014093677,-0.21181943,-2.928114,-3.1564944,-2.5384574,0,0
0.22601005,-0.2284793,0.15126616,-2.1654038,0.016100107,-1.6897085,-1.2787298,-1.7820631,0,0
0.19724552,-0.036056194,-0.95632964,-2.087935,0.10323771,-2.2303967,-1.1745067,-1.4983838,0,0
-2.9435468,-1.0364475,-1.5677441,0.056946054,-0.36649308,-2.7903588,-0.73767215,-1.7400657,0,0
